ar,smasvaedi,tekjutiund,fjoldi
2018,0905,3,59
2018,0905,4,52
2018,0905,5,59
2018,0905,6,64
2018,0905,7,72
2018,0905,8,52
2018,0905,9,58
2018,0905,10,42
2018,1001,1,53
2018,1001,2,41
2018,1001,3,56
2018,1001,4,55
2018,1001,5,54
2018,1001,6,63
2018,1001,7,63
2018,1001,8,66
2018,1001,9,72
2018,1001,10,78
2018,1002,1,85
2018,1002,2,71
2018,1002,3,74
2018,1002,4,86
2018,1002,5,109
2018,1002,6,102
2018,1002,7,100
2018,1002,8,114
2018,1002,9,130
2018,1002,10,105
2018,1003,1,115
2018,1003,2,140
2018,1003,3,109
2018,1003,4,109
2018,1003,5,156
2018,1003,6,140
2018,1003,7,160
2018,1003,8,144
2018,1003,9,147
2018,1003,10,181
2018,1004,1,132
2018,1004,2,100
2018,1004,3,138
2018,1004,4,124
2018,1004,5,120
2018,1004,6,136
2018,1004,7,130
2018,1004,8,119
2018,1004,9,129
2018,1004,10,96
2018,1005,1,87
2018,1005,2,66
2018,1005,3,75
2018,1005,4,65
2018,1005,5,53
2018,1005,6,84
2018,1005,7,85
2018,1005,8,100
2018,1005,9,88
2018,1005,10,138
2018,1006,1,110
2018,1006,2,86
2018,1006,3,93
2018,1006,4,131
2018,1006,5,133
2018,1006,6,108
2018,1006,7,109
2018,1006,8,88
2018,1006,9,100
2018,1006,10,61
2018,1101,1,64
2018,1101,2,68
2018,1101,3,80
2018,1101,4,77
2018,1101,5,64
2018,1101,6,58
2018,1101,7,82
2018,1101,8,53
2018,1101,9,72
2018,1101,10,67
2018,1102,1,137
2018,1102,2,103
2018,1102,3,120
2018,1102,4,124
2018,1102,5,116
2018,1102,6,157
2018,1102,7,158
2018,1102,8,150
2018,1102,9,180
2018,1102,10,179
2018,1103,1,135
2018,1103,2,117
2018,1103,3,85
2018,1103,4,110
2018,1103,5,127
2018,1103,6,106
2018,1103,7,119
2018,1103,8,138
2018,1103,9,142
2018,1103,10,181
2018,1104,1,95
2018,1104,2,115
2018,1104,3,81
2018,1104,4,98
2018,1104,5,97
2018,1104,6,89
2018,1104,7,102
2018,1104,8,111
2018,1104,9,134
2018,1104,10,133
2018,1201,1,93
2018,1201,2,83
2018,1201,3,79
2018,1201,4,62
2018,1201,5,89
2018,1201,6,64
2018,1201,7,81
2018,1201,8,86
2018,1201,9,100
2018,1201,10,109
2018,1202,1,139
2018,1202,2,134
2018,1202,3,127
2018,1202,4,150
2018,1202,5,154
2018,1202,6,173
2018,1202,7,161
2018,1202,8,158
2018,1202,9,178
2018,1202,10,105
2018,1203,1,83
2018,1203,2,61
2018,1203,3,72
2018,1203,4,71
2018,1203,5,71
2018,1203,6,101
2018,1203,7,87
2018,1203,8,118
2018,1203,9,90
2018,1203,10,61
2018,1204,1,106
2018,1204,2,105
2018,1204,3,75
2018,1204,4,110
2018,1204,5,110
2018,1204,6,128
2018,1204,7,131
2018,1204,8,121
2018,1204,9,135
2018,1204,10,82
2018,1205,1,76
2018,1205,2,59
2018,1205,3,52
2018,1205,4,52
2018,1205,5,53
2018,1205,6,61
2018,1205,7,74
2018,1205,8,80
2018,1205,9,73
2018,1205,10,94
2018,1206,1,112
2018,1206,2,96
2018,1206,3,65
2018,1206,4,72
2018,1206,5,89
2018,1206,6,78
2018,1206,7,98
2018,1206,8,86
2018,1206,9,91
2018,1206,10,92
2018,1301,1,97
2018,1301,2,84
2018,1301,3,74
2018,1301,4,95
2018,1301,5,77
2018,1301,6,91
2018,1301,7,98
2018,1301,8,112
2018,1301,9,114
2018,1301,10,103
2018,1302,1,85
2018,1302,2,103
2018,1302,3,126
2018,1302,4,103
2018,1302,5,125
2018,1302,6,114
2018,1302,7,115
2018,1302,8,125
2018,1302,9,111
2018,1302,10,100
2018,1303,1,90
2018,1303,2,81
2018,1303,3,54
2018,1303,4,66
2018,1303,5,75
2018,1303,6,87
2018,1303,7,77
2018,1303,8,92
2018,1303,9,118
2018,1303,10,128
2018,1304,1,79
2018,1304,2,97
2018,1304,3,89
2018,1304,4,101
2018,1304,5,104
2018,1304,6,75
2018,1304,7,67
2018,1304,8,91
2018,1304,9,81
2018,1304,10,93
2018,1305,1,63
2018,1305,2,74
2018,1305,3,85
2018,1305,4,106
2018,1305,5,51
2018,1305,6,46
2018,1305,7,86
2018,1305,8,43
2018,1305,9,38
2018,1305,10,22
2018,1401,1,96
2018,1401,2,110
2018,1401,3,112
2018,1401,4,86
2018,1401,5,119
2018,1401,6,121
2018,1401,7,104
2018,1401,8,117
2018,1401,9,123
2018,1401,10,87
2018,1402,1,48
2018,1402,2,55
2018,1402,3,55
2018,1402,4,45
2018,1402,5,46
2018,1402,6,49
2018,1402,7,60
2018,1402,8,53
2018,1402,9,84
2018,1402,10,78
2018,1403,1,48
2018,1403,2,52
2018,1403,3,60
2018,1403,4,55
2018,1403,5,56
2018,1403,6,69
2018,1403,7,95
2018,1403,8,60
2018,1403,9,78
2018,1403,10,25
2018,1404,1,54
2018,1404,2,64
2018,1404,3,73
2018,1404,4,69
2018,1404,5,95
2018,1404,6,69
2018,1404,7,57
2018,1404,8,78
2018,1404,9,68
2018,1404,10,39
2018,1501,1,109
2018,1501,2,105
2018,1501,3,110
2018,1501,4,95
2018,1501,5,119
2018,1501,6,98
2018,1501,7,112
2018,1501,8,119
2018,1501,9,88
2018,1501,10,68
2018,1502,1,107
2018,1502,2,119
2018,1502,3,105
2018,1502,4,116
2018,1502,5,129
2018,1502,6,133
2018,1502,7,124
2018,1502,8,130
2018,1502,9,127
2018,1502,10,80
2018,1503,1,96
2018,1503,2,130
2018,1503,3,115
2018,1503,4,104
2018,1503,5,107
2018,1503,6,118
2018,1503,7,134
2018,1503,8,127
2018,1503,9,134
2018,1503,10,112
2018,1504,1,93
2018,1504,2,120
2018,1504,3,100
2018,1504,4,104
2018,1504,5,94
2018,1504,6,88
2018,1504,7,120
2018,1504,8,124
2018,1504,9,106
2018,1504,10,80
2018,1601,1,70
2018,1601,2,66
2018,1601,3,60
2018,1601,4,31
2018,1601,5,63
2018,1601,6,73
2018,1601,7,72
2018,1601,8,71
2018,1601,9,107
2018,1601,10,105
2018,1602,1,121
2018,1602,2,100
2018,1602,3,89
2018,1602,4,82
2018,1602,5,92
2018,1602,6,116
2018,1602,7,106
2018,1602,8,124
2018,1602,9,146
2018,1602,10,168
2018,1603,1,116
2018,1603,2,127
2018,1603,3,136
2018,1603,4,128
2018,1603,5,128
2018,1603,6,143
2018,1603,7,137
2018,1603,8,146
2018,1603,9,184
2018,1603,10,247
2018,1701,1,63
2018,1701,2,79
2018,1701,3,88
2018,1701,4,83
2018,1701,5,76
2018,1701,6,77
2018,1701,7,90
2018,1701,8,95
2018,1701,9,113
2018,1701,10,97
2018,1702,1,57
2018,1702,2,44
2018,1702,3,64
2018,1702,4,55
2018,1702,5,60
2018,1702,6,52
2018,1702,7,66
2018,1702,8,53
2018,1702,9,63
2018,1702,10,67
2018,1703,1,66
2018,1703,2,60
2018,1703,3,56
2018,1703,4,42
2018,1703,5,61
2018,1703,6,57
2018,1703,7,62
2018,1703,8,63
2018,1703,9,60
2018,1703,10,56
2018,1704,1,87
2018,1704,2,97
2018,1704,3,113
2018,1704,4,84
2018,1704,5,97
2018,1704,6,76
2018,1704,7,106
2018,1704,8,85
2018,1704,9,98
2018,1704,10,88
2018,1705,1,105
2018,1705,2,101
2018,1705,3,102
2018,1705,4,93
2018,1705,5,111
2018,1705,6,107
2018,1705,7,122
2018,1705,8,118
2018,1705,9,121
2018,1705,10,123
2018,1706,1,89
2018,1706,2,98
2018,1706,3,106
2018,1706,4,112
2018,1706,5,123
2018,1706,6,106
2018,1706,7,119
2018,1706,8,120
2018,1706,9,99
2018,1706,10,71
2018,1801,1,69
2018,1801,2,68
2018,1801,3,75
2018,1801,4,40
2018,1801,5,57
2018,1801,6,52
2018,1801,7,61
2018,1801,8,90
2018,1801,9,82
2018,1801,10,104
2018,1802,1,63
2018,1802,2,62
2018,1802,3,49
2018,1802,4,44
2018,1802,5,47
2018,1802,6,42
2018,1802,7,36
2018,1802,8,47
2018,1802,9,66
2018,1802,10,144
2018,1803,1,27
2018,1803,2,35
2018,1803,3,44
2018,1803,4,41
2018,1803,5,26
2018,1803,6,36
2018,1803,7,43
2018,1803,8,47
2018,1803,9,51
2018,1803,10,72
2018,1804,1,85
2018,1804,2,59
2018,1804,3,56
2018,1804,4,53
2018,1804,5,49
2018,1804,6,37
2018,1804,7,54
2018,1804,8,81
2018,1804,9,88
2018,1804,10,177
2018,1805,1,69
2018,1805,2,63
2018,1805,3,78
2018,1805,4,69
2018,1805,5,79
2018,1805,6,90
2018,1805,7,109
2018,1805,8,113
2018,1805,9,146
2018,1805,10,147
2018,1806,1,43
2018,1806,2,57
2018,1806,3,42
2018,1806,4,41
2018,1806,5,47
2018,1806,6,55
2018,1806,7,58
2018,1806,8,59
2018,1806,9,57
2018,1806,10,62
2018,1807,1,77
2018,1807,2,80
2018,1807,3,69
2018,1807,4,74
2018,1807,5,67
2018,1807,6,85
2018,1807,7,97
2018,1807,8,78
2018,1807,9,109
2018,1807,10,139
2018,1808,1,102
2018,1808,2,77
2018,1808,3,73
2018,1808,4,77
2018,1808,5,81
2018,1808,6,102
2018,1808,7,102
2018,1808,8,107
2018,1808,9,154
2018,1808,10,234
2018,1809,1,75
2018,1809,2,67
2018,1809,3,48
2018,1809,4,45
2018,1809,5,54
2018,1809,6,63
2018,1809,7,62
2018,1809,8,89
2018,1809,9,111
2018,1809,10,187
2018,1810,1,40
2018,1810,2,48
2018,1810,3,41
2018,1810,4,44
2018,1810,5,30
2018,1810,6,29
2018,1810,7,47
2018,1810,8,40
2018,1810,9,36
2018,1810,10,104
2018,1811,1,71
2018,1811,2,91
2018,1811,3,56
2018,1811,4,53
2018,1811,5,54
2018,1811,6,80
2018,1811,7,106
2018,1811,8,98
2018,1811,9,92
2018,1811,10,204
2018,1901,1,108
2018,1901,2,99
2018,1901,3,113
2018,1901,4,81
2018,1901,5,109
2018,1901,6,100
2018,1901,7,102
2018,1901,8,89
2018,1901,9,114
2018,1901,10,121
2018,1902,1,45
2018,1902,2,46
2018,1902,3,52
2018,1902,4,46
2018,1902,5,39
2018,1902,6,48
2018,1902,7,34
2018,1902,8,68
2018,1902,9,61
2018,1902,10,63
2018,1903,1,44
2018,1903,2,41
2018,1903,3,33
2018,1903,4,38
2018,1903,5,30
2018,1903,6,41
2018,1903,7,49
2018,1903,8,41
2018,1903,9,58
2018,1903,10,69
2018,1904,1,82
2018,1904,2,68
2018,1904,3,75
2018,1904,4,86
2018,1904,5,73
2018,1904,6,75
2018,1904,7,104
2018,1904,8,82
2018,1904,9,97
2018,1904,10,112
2018,2001,1,90
2018,2001,2,79
2018,2001,3,79
2018,2001,4,92
2018,2001,5,93
2018,2001,6,93
2018,2001,7,91
2018,2001,8,103
2018,2001,9,112
2018,2001,10,114
2018,2002,1,51
2018,2002,2,74
2018,2002,3,54
2018,2002,4,60
2018,2002,5,52
2018,2002,6,52
2018,2002,7,43
2018,2002,8,53
2018,2002,9,37
2018,2002,10,22
2018,2003,1,67
2018,2003,2,74
2018,2003,3,80
2018,2003,4,101
2018,2003,5,87
2018,2003,6,79
2018,2003,7,80
2018,2003,8,64
2018,2003,9,76
2018,2003,10,100
2018,2004,1,114
2018,2004,2,121
2018,2004,3,109
2018,2004,4,94
2018,2004,5,116
2018,2004,6,117
2018,2004,7,135
2018,2004,8,160
2018,2004,9,139
2018,2004,10,171
2018,2005,1,94
2018,2005,2,88
2018,2005,3,85
2018,2005,4,89
2018,2005,5,113
2018,2005,6,125
2018,2005,7,125
2018,2005,8,108
2018,2005,9,122
2018,2005,10,92
2018,2006,1,118
2018,2006,2,102
2018,2006,3,105
2018,2006,4,125
2018,2006,5,119
2018,2006,6,135
2018,2006,7,125
2018,2006,8,125
2018,2006,9,138
2018,2006,10,115
2018,2007,1,109
2018,2007,2,109
2018,2007,3,99
2018,2007,4,136
2018,2007,5,124
2018,2007,6,113
2018,2007,7,121
2018,2007,8,92
2018,2007,9,87
2018,2007,10,94
2018,2008,1,36
2018,2008,2,48
2018,2008,3,67
2018,2008,4,71
2018,2008,5,56
2018,2008,6,51
2018,2008,7,44
2018,2008,8,71
2018,2008,9,44
2018,2008,10,42
2018,2101,1,93
2018,2101,2,105
2018,2101,3,94
2018,2101,4,94
2018,2101,5,87
2018,2101,6,84
2018,2101,7,97
2018,2101,8,102
2018,2101,9,114
2018,2101,10,140
2018,2102,1,51
2018,2102,2,29
2018,2102,3,29
2018,2102,4,39
2018,2102,5,43
2018,2102,6,39
2018,2102,7,37
2018,2102,8,48
2018,2102,9,66
2018,2102,10,53
2018,2103,1,98
2018,2103,2,83
2018,2103,3,62
2018,2103,4,60
2018,2103,5,70
2018,2103,6,76
2018,2103,7,102
2018,2103,8,83
2018,2103,9,113
2018,2103,10,153
2018,2104,1,128
2018,2104,2,93
2018,2104,3,79
2018,2104,4,67
2018,2104,5,66
2018,2104,6,90
2018,2104,7,95
2018,2104,8,115
2018,2104,9,141
2018,2104,10,176
2018,2105,1,42
2018,2105,2,47
2018,2105,3,46
2018,2105,4,44
2018,2105,5,49
2018,2105,6,57
2018,2105,7,58
2018,2105,8,68
2018,2105,9,69
2018,2105,10,44
2018,2106,1,112
2018,2106,2,67
2018,2106,3,57
2018,2106,4,62
2018,2106,5,83
2018,2106,6,99
2018,2106,7,101
2018,2106,8,103
2018,2106,9,127
2018,2106,10,142
2018,2201,1,92
2018,2201,2,79
2018,2201,3,75
2018,2201,4,86
2018,2201,5,83
2018,2201,6,83
2018,2201,7,106
2018,2201,8,116
2018,2201,9,129
2018,2201,10,153
2018,2202,1,72
2018,2202,2,65
2018,2202,3,47
2018,2202,4,57
2018,2202,5,58
2018,2202,6,68
2018,2202,7,80
2018,2202,8,84
2018,2202,9,111
2018,2202,10,142
2018,2203,1,77
2018,2203,2,70
2018,2203,3,63
2018,2203,4,58
2018,2203,5,66
2018,2203,6,66
2018,2203,7,89
2018,2203,8,85
2018,2203,9,115
2018,2203,10,95
2018,2204,1,79
2018,2204,2,82
2018,2204,3,56
2018,2204,4,54
2018,2204,5,63
2018,2204,6,82
2018,2204,7,77
2018,2204,8,88
2018,2204,9,108
2018,2204,10,125
2018,2205,1,59
2018,2205,2,62
2018,2205,3,61
2018,2205,4,65
2018,2205,5,88
2018,2205,6,90
2018,2205,7,85
2018,2205,8,107
2018,2205,9,90
2018,2205,10,95
2018,2301,1,95
2018,2301,2,78
2018,2301,3,66
2018,2301,4,60
2018,2301,5,81
2018,2301,6,72
2018,2301,7,90
2018,2301,8,91
2018,2301,9,101
2018,2301,10,172
2018,2302,1,59
2018,2302,2,42
2018,2302,3,45
2018,2302,4,37
2018,2302,5,36
2018,2302,6,42
2018,2302,7,45
2018,2302,8,53
2018,2302,9,76
2018,2302,10,137
2018,2303,1,87
2018,2303,2,94
2018,2303,3,84
2018,2303,4,81
2018,2303,5,73
2018,2303,6,75
2018,2303,7,71
2018,2303,8,103
2018,2303,9,115
2018,2303,10,157
2018,2401,1,110
2018,2401,2,118
2018,2401,3,119
2018,2401,4,108
2018,2401,5,105
2018,2401,6,119
2018,2401,7,95
2018,2401,8,106
2018,2401,9,110
2018,2401,10,138
2018,2402,1,120
2018,2402,2,95
2018,2402,3,71
2018,2402,4,88
2018,2402,5,76
2018,2402,6,98
2018,2402,7,114
2018,2402,8,134
2018,2402,9,137
2018,2402,10,153
2018,2403,1,113
2018,2403,2,98
2018,2403,3,101
2018,2403,4,94
2018,2403,5,99
2018,2403,6,115
2018,2403,7,118
2018,2403,8,119
2018,2403,9,120
2018,2403,10,94
2018,2404,1,113
2018,2404,2,83
2018,2404,3,80
2018,2404,4,78
2018,2404,5,82
2018,2404,6,90
2018,2404,7,112
2018,2404,8,101
2018,2404,9,105
2018,2404,10,98
2018,2405,1,44
2018,2405,2,54
2018,2405,3,52
2018,2405,4,59
2018,2405,5,61
2018,2405,6,63
2018,2405,7,48
2018,2405,8,52
2018,2405,9,54
2018,2405,10,43
2018,2406,1,66
2018,2406,2,64
2018,2406,3,62
2018,2406,4,51
2018,2406,5,70
2018,2406,6,74
2018,2406,7,56
2018,2406,8,79
2018,2406,9,65
2018,2406,10,54
2018,2407,1,43
2018,2407,2,44
2018,2407,3,32
2018,2407,4,33
2018,2407,5,48
2018,2407,6,38
2018,2407,7,43
2018,2407,8,48
2018,2407,9,43
2018,2407,10,51
2018,2501,1,149
2018,2501,2,161
2018,2501,3,156
2018,2501,4,155
2018,2501,5,162
2018,2501,6,111
2018,2501,7,108
2018,2501,8,101
2018,2501,9,112
2018,2501,10,84
2018,2502,1,76
2018,2502,2,78
2018,2502,3,79
2018,2502,4,111
2018,2502,5,80
2018,2502,6,46
2018,2502,7,62
2018,2502,8,44
2018,2502,9,41
2018,2502,10,29
2018,2503,1,98
2018,2503,2,145
2018,2503,3,159
2018,2503,4,116
2018,2503,5,128
2018,2503,6,90
2018,2503,7,68
2018,2503,8,51
2018,2503,9,44
2018,2503,10,34
2018,2504,1,115
2018,2504,2,134
2018,2504,3,140
2018,2504,4,128
2018,2504,5,107
2018,2504,6,102
2018,2504,7,71
2018,2504,8,72
2018,2504,9,56
2018,2504,10,44
2018,2601,1,131
2018,2601,2,159
2018,2601,3,137
2018,2601,4,109
2018,2601,5,88
2018,2601,6,85
2018,2601,7,64
2018,2601,8,76
2018,2601,9,73
2018,2601,10,95
2018,2602,1,149
2018,2602,2,195
2018,2602,3,156
2018,2602,4,94
2018,2602,5,97
2018,2602,6,96
2018,2602,7,91
2018,2602,8,83
2018,2602,9,108
2018,2602,10,145
2018,2701,1,76
2018,2701,2,89
2018,2701,3,89
2018,2701,4,75
2018,2701,5,50
2018,2701,6,55
2018,2701,7,58
2018,2701,8,58
2018,2701,9,56
2018,2701,10,38
2018,2702,1,103
2018,2702,2,78
2018,2702,3,73
2018,2702,4,84
2018,2702,5,92
2018,2702,6,80
2018,2702,7,86
2018,2702,8,75
2018,2702,9,73
2018,2702,10,55
2018,2703,1,141
2018,2703,2,128
2018,2703,3,139
2018,2703,4,141
2018,2703,5,127
2018,2703,6,132
2018,2703,7,137
2018,2703,8,116
2018,2703,9,113
2018,2703,10,92
2018,2704,1,106
2018,2704,2,72
2018,2704,3,87
2018,2704,4,94
2018,2704,5,102
2018,2704,6,74
2018,2704,7,75
2018,2704,8,85
2018,2704,9,88
2018,2704,10,58
2018,2705,1,98
2018,2705,2,84
2018,2705,3,91
2018,2705,4,106
2018,2705,5,122
2018,2705,6,96
2018,2705,7,78
2018,2705,8,75
2018,2705,9,82
2018,2705,10,71
2018,2801,1,128
2018,2801,2,158
2018,2801,3,171
2018,2801,4,148
2018,2801,5,128
2018,2801,6,80
2018,2801,7,71
2018,2801,8,74
2018,2801,9,71
2018,2801,10,51
2018,2802,1,132
2018,2802,2,118
2018,2802,3,126
2018,2802,4,139
2018,2802,5,97
2018,2802,6,74
2018,2802,7,62
2018,2802,8,44
2018,2802,9,29
2018,2802,10,32
2018,2803,1,125
2018,2803,2,151
2018,2803,3,153
2018,2803,4,151
2018,2803,5,139
2018,2803,6,124
2018,2803,7,110
2018,2803,8,115
2018,2803,9,88
2018,2803,10,67
2018,2804,1,114
2018,2804,2,129
2018,2804,3,137
2018,2804,4,146
2018,2804,5,87
2018,2804,6,120
2018,2804,7,103
2018,2804,8,95
2018,2804,9,96
2018,2804,10,64
2018,2901,1,105
2018,2901,2,111
2018,2901,3,99
2018,2901,4,99
2018,2901,5,112
2018,2901,6,150
2018,2901,7,134
2018,2901,8,158
2018,2901,9,151
2018,2901,10,135
2018,2902,1,50
2018,2902,2,76
2018,2902,3,80
2018,2902,4,71
2018,2902,5,97
2018,2902,6,93
2018,2902,7,87
2018,2902,8,64
2018,2902,9,53
2018,2902,10,26
2018,2903,1,58
2018,2903,2,104
2018,2903,3,112
2018,2903,4,116
2018,2903,5,105
2018,2903,6,108
2018,2903,7,93
2018,2903,8,85
2018,2903,9,72
2018,2903,10,42
2018,2904,1,120
2018,2904,2,136
2018,2904,3,174
2018,2904,4,186
2018,2904,5,191
2018,2904,6,220
2018,2904,7,175
2018,2904,8,187
2018,2904,9,175
2018,2904,10,121
2018,3001,1,50
2018,3001,2,74
2018,3001,3,73
2018,3001,4,100
2018,3001,5,83
2018,3001,6,86
2018,3001,7,71
2018,3001,8,60
2018,3001,9,30
2018,3001,10,18
2018,3002,1,61
2018,3002,2,60
2018,3002,3,97
2018,3002,4,127
2018,3002,5,207
2018,3002,6,168
2018,3002,7,113
2018,3002,8,80
2018,3002,9,51
2018,3002,10,15
2018,3003,1,77
2018,3003,2,71
2018,3003,3,92
2018,3003,4,89
2018,3003,5,112
2018,3003,6,119
2018,3003,7,95
2018,3003,8,105
2018,3003,9,83
2018,3003,10,58
2018,3004,1,74
2018,3004,2,67
2018,3004,3,92
2018,3004,4,89
2018,3004,5,121
2018,3004,6,96
2018,3004,7,91
2018,3004,8,101
2018,3004,9,96
2018,3004,10,75
2018,3005,1,49
2018,3005,2,65
2018,3005,3,63
2018,3005,4,81
2018,3005,5,63
2018,3005,6,79
2018,3005,7,98
2018,3005,8,93
2018,3005,9,81
2018,3005,10,45
2018,3006,1,44
2018,3006,2,45
2018,3006,3,53
2018,3006,4,66
2018,3006,5,81
2018,3006,6,86
2018,3006,7,71
2018,3006,8,85
2018,3006,9,74
2018,3006,10,47
2018,3101,1,110
2018,3101,2,125
2018,3101,3,159
2018,3101,4,117
2018,3101,5,124
2018,3101,6,118
2018,3101,7,105
2018,3101,8,112
2018,3101,9,83
2018,3101,10,116
2018,3102,1,58
2018,3102,2,95
2018,3102,3,91
2018,3102,4,72
2018,3102,5,61
2018,3102,6,49
2018,3102,7,41
2018,3102,8,36
2018,3102,9,45
2018,3102,10,54
2018,3103,1,68
2018,3103,2,103
2018,3103,3,101
2018,3103,4,110
2018,3103,5,108
2018,3103,6,101
2018,3103,7,107
2018,3103,8,75
2018,3103,9,79
2018,3103,10,64
2018,3104,1,62
2018,3104,2,95
2018,3104,3,106
2018,3104,4,89
2018,3104,5,95
2018,3104,6,75
2018,3104,7,77
2018,3104,8,98
2018,3104,9,82
2018,3104,10,45
2018,3105,1,70
2018,3105,2,71
2018,3105,3,73
2018,3105,4,80
2018,3105,5,83
2018,3105,6,76
2018,3105,7,75
2018,3105,8,71
2018,3105,9,51
2018,3105,10,25
2018,3201,1,52
2018,3201,2,48
2018,3201,3,61
2018,3201,4,74
2018,3201,5,54
2018,3201,6,78
2018,3201,7,55
2018,3201,8,54
2018,3201,9,46
2018,3201,10,35
2018,3202,1,78
2018,3202,2,69
2018,3202,3,72
2018,3202,4,80
2018,3202,5,79
2018,3202,6,105
2018,3202,7,88
2018,3202,8,110
2018,3202,9,88
2018,3202,10,66
2018,3203,1,79
2018,3203,2,76
2018,3203,3,87
2018,3203,4,71
2018,3203,5,90
2018,3203,6,62
2018,3203,7,82
2018,3203,8,85
2018,3203,9,80
2018,3203,10,58
2018,3204,1,95
2018,3204,2,88
2018,3204,3,109
2018,3204,4,94
2018,3204,5,95
2018,3204,6,117
2018,3204,7,108
2018,3204,8,152
2018,3204,9,136
2018,3204,10,160
2018,3205,1,41
2018,3205,2,35
2018,3205,3,34
2018,3205,4,44
2018,3205,5,39
2018,3205,6,38
2018,3205,7,44
2018,3205,8,55
2018,3205,9,53
2018,3205,10,50
2018,3301,1,74
2018,3301,2,94
2018,3301,3,101
2018,3301,4,86
2018,3301,5,75
2018,3301,6,71
2018,3301,7,76
2018,3301,8,82
2018,3301,9,63
2018,3301,10,64
2018,3302,1,129
2018,3302,2,103
2018,3302,3,119
2018,3302,4,137
2018,3302,5,134
2018,3302,6,109
2018,3302,7,91
2018,3302,8,91
2018,3302,9,89
2018,3302,10,60
2018,3303,1,68
2018,3303,2,116
2018,3303,3,94
2018,3303,4,107
2018,3303,5,70
2018,3303,6,65
2018,3303,7,48
2018,3303,8,44
2018,3303,9,32
2018,3303,10,28
2018,3304,1,103
2018,3304,2,118
2018,3304,3,125
2018,3304,4,141
2018,3304,5,87
2018,3304,6,81
2018,3304,7,75
2018,3304,8,81
2018,3304,9,56
2018,3304,10,120
2018,3305,1,121
2018,3305,2,149
2018,3305,3,182
2018,3305,4,148
2018,3305,5,112
2018,3305,6,89
2018,3305,7,96
2018,3305,8,99
2018,3305,9,68
2018,3305,10,100
2018,3401,1,102
2018,3401,2,100
2018,3401,3,131
2018,3401,4,161
2018,3401,5,125
2018,3401,6,97
2018,3401,7,83
2018,3401,8,115
2018,3401,9,90
2018,3401,10,86
2018,3402,1,56
2018,3402,2,51
2018,3402,3,101
2018,3402,4,85
2018,3402,5,59
2018,3402,6,46
2018,3402,7,40
2018,3402,8,34
2018,3402,9,27
2018,3402,10,30
2018,3403,1,161
2018,3403,2,195
2018,3403,3,168
2018,3403,4,198
2018,3403,5,121
2018,3403,6,145
2018,3403,7,127
2018,3403,8,142
2018,3403,9,147
2018,3403,10,141
2018,3404,1,46
2018,3404,2,59
2018,3404,3,77
2018,3404,4,79
2018,3404,5,61
2018,3404,6,40
2018,3404,7,30
2018,3404,8,44
2018,3404,9,36
2018,3404,10,36
2018,3501,1,71
2018,3501,2,85
2018,3501,3,82
2018,3501,4,77
2018,3501,5,50
2018,3501,6,45
2018,3501,7,48
2018,3501,8,25
2018,3501,9,21
2018,3501,10,20
2018,3502,1,143
2018,3502,2,121
2018,3502,3,108
2018,3502,4,97
2018,3502,5,90
2018,3502,6,83
2018,3502,7,74
2018,3502,8,70
2018,3502,9,43
2018,3502,10,28
2018,3503,1,81
2018,3503,2,118
2018,3503,3,109
2018,3503,4,68
2018,3503,5,67
2018,3503,6,75
2018,3503,7,50
2018,3503,8,41
2018,3503,9,24
2018,3503,10,24
2018,3504,1,140
2018,3504,2,129
2018,3504,3,143
2018,3504,4,182
2018,3504,5,161
2018,3504,6,165
2018,3504,7,156
2018,3504,8,124
2018,3504,9,115
2018,3504,10,95
2018,3601,1,122
2018,3601,2,136
2018,3601,3,123
2018,3601,4,126
2018,3601,5,104
2018,3601,6,107
2018,3601,7,70
2018,3601,8,64
2018,3601,9,45
2018,3601,10,67
2018,3602,1,119
2018,3602,2,116
2018,3602,3,129
2018,3602,4,117
2018,3602,5,102
2018,3602,6,110
2018,3602,7,81
2018,3602,8,75
2018,3602,9,61
2018,3602,10,69
2018,3603,1,164
2018,3603,2,163
2018,3603,3,167
2018,3603,4,123
2018,3603,5,128
2018,3603,6,113
2018,3603,7,118
2018,3603,8,102
2018,3603,9,79
2018,3603,10,80
2018,3701,1,84
2018,3701,2,62
2018,3701,3,56
2018,3701,4,56
2018,3701,5,54
2018,3701,6,70
2018,3701,7,65
2018,3701,8,56
2018,3701,9,55
2018,3701,10,52
2018,3702,1,97
2018,3702,2,64
2018,3702,3,97
2018,3702,4,81
2018,3702,5,85
2018,3702,6,99
2018,3702,7,93
2018,3702,8,66
2018,3702,9,67
2018,3702,10,58
2018,3703,1,112
2018,3703,2,92
2018,3703,3,68
2018,3703,4,81
2018,3703,5,83
2018,3703,6,76
2018,3703,7,83
2018,3703,8,72
2018,3703,9,76
2018,3703,10,79
2018,3704,1,75
2018,3704,2,37
2018,3704,3,47
2018,3704,4,56
2018,3704,5,57
2018,3704,6,67
2018,3704,7,41
2018,3704,8,48
2018,3704,9,36
2018,3704,10,31
2018,3801,1,92
2018,3801,2,70
2018,3801,3,61
2018,3801,4,55
2018,3801,5,81
2018,3801,6,72
2018,3801,7,70
2018,3801,8,66
2018,3801,9,69
2018,3801,10,76
2018,3802,1,90
2018,3802,2,75
2018,3802,3,77
2018,3802,4,80
2018,3802,5,75
2018,3802,6,74
2018,3802,7,81
2018,3802,8,56
2018,3802,9,52
